"","logFC","AveExpr","t","P.Value","adj.P.Val","gene_id","gene"
"ENSG00000075673",8.59296400145694,3.7515224940552,27.167230852405,9.29862653217904e-13,5.82693972707993e-10,"ENSG00000075673","ATP12A"
"ENSG00000174640",9.66499852280765,4.44206298580854,27.1468872282841,9.57440007995673e-13,5.82693972707993e-10,"ENSG00000174640","SLCO2A1"
"ENSG00000106031",8.29572216611046,-1.09393810515825,27.0551677771168,9.7316932210928e-13,5.82693972707993e-10,"ENSG00000106031","HOXA13"
"ENSG00000118515",5.08547179632447,5.58478327658147,26.9432861749225,9.8190824944599e-13,5.82693972707993e-10,"ENSG00000118515","SGK1"
"ENSG00000144355",9.32287199367729,-0.619395736659397,27.0380917114996,9.99343224960937e-13,5.82693972707993e-10,"ENSG00000144355","DLX1"
"ENSG00000173917",11.0918910715358,0.60921098976052,26.9966570655527,1.05400150535121e-12,5.94745822469334e-10,"ENSG00000173917","HOXB2"
"ENSG00000227300",9.0073079236413,-0.718879753802108,26.8570846225924,1.0789301352318e-12,5.94745822469334e-10,"ENSG00000227300","KRT16P2"
"ENSG00000137834",6.97057383409509,5.24185020455691,26.7433810939411,1.09847513384837e-12,5.94745822469334e-10,"ENSG00000137834","SMAD6"
"ENSG00000184304",4.89476999254841,4.75115847571029,26.4913823936757,1.20705251461781e-12,6.38334283311839e-10,"ENSG00000184304","PRKD1"
"ENSG00000142156",3.00349351606327,8.42945987916643,26.2769798401305,1.32596798728764e-12,6.85284364339114e-10,"ENSG00000142156","COL6A1"
"ENSG00000171345",4.30695815122923,9.26618421142115,26.164460619742,1.40147774627163e-12,7.0821342111593e-10,"ENSG00000171345","KRT19"
"ENSG00000075618",2.64569755442186,9.44272555565964,26.0436155598005,1.47917480187949e-12,7.24260795050783e-10,"ENSG00000075618","FSCN1"
"ENSG00000197406",13.1255787398555,2.59911958195733,26.3214724693048,1.49693304166169e-12,7.24260795050783e-10,"ENSG00000197406","DIO3"
"ENSG00000120075",7.891114830179,-0.861131003060076,26.0344121348939,1.54993514833524e-12,7.34281776523821e-10,"ENSG00000120075","HOXB5"
"ENSG00000183018",6.07204207765467,4.783963265341,25.6828903194881,1.78432660992237e-12,8.12508800004761e-10,"ENSG00000183018","SPNS2"
"ENSG00000154342",10.017022996526,-0.15587026479936,25.816966870429,1.7865189094212e-12,8.12508800004761e-10,"ENSG00000154342","WNT3A"
"ENSG00000164649",-3.68867790786273,5.44802325886803,-25.3142042121852,2.09778425799537e-12,9.35364980917935e-10,"ENSG00000164649","CDCA7L"
"ENSG00000189120",8.5587154665521,4.38929835604429,25.3266498471508,2.19898424674406e-12,9.56726610927288e-10,"ENSG00000189120","SP6"
"ENSG00000138764",4.22684774796208,5.4361723363607,25.1916524100747,2.22983774754381e-12,9.56726610927288e-10,"ENSG00000138764","CCNG2"
"ENSG00000104332",-3.65454811271188,8.25791387581457,-25.0863742791905,2.34345505970588e-12,9.868549640317e-10,"ENSG00000104332","SFRP1"
"ENSG00000120149",9.93951061683712,3.91779418947075,25.1660920236796,2.44000388575821e-12,1.00883069749348e-09,"ENSG00000120149","MSX2"
"ENSG00000186767",3.54021449140978,6.71112639585332,24.808668237929,2.68534988927584e-12,1.09044386575237e-09,"ENSG00000186767","SPIN4"
"ENSG00000112414",5.85390235183298,4.37166921156333,24.7182997913748,2.84604780172105e-12,1.13542328089713e-09,"ENSG00000112414","ADGRG6"
"ENSG00000136167",3.64326097575217,5.37723377097187,24.5676824864817,3.02693091214446e-12,1.15144674796392e-09,"ENSG00000136167","LCP1"
"ENSG00000204335",10.6571639169573,0.36782186466695,24.7470728339406,3.04010550262471e-12,1.15144674796392e-09,"ENSG00000204335","SP5"
"ENSG00000187556",9.08486369452777,-1.36649492391326,24.668700465278,3.06586046009299e-12,1.15144674796392e-09,"ENSG00000187556","NANOS3"
"ENSG00000170689",8.34928397142582,-1.16660618666272,24.6048818310777,3.12249154268567e-12,1.15144674796392e-09,"ENSG00000170689","HOXB9"
"ENSG00000179348",8.35395230875072,2.77921629686163,24.5931708917365,3.14101493696944e-12,1.15144674796392e-09,"ENSG00000179348","GATA2"
"ENSG00000141526",8.75108170588784,4.55604979827484,24.5764710426453,3.19002397193169e-12,1.15144674796392e-09,"ENSG00000141526","SLC16A3"
"ENSG00000164683",7.44061512610135,4.5906730013239,24.4352166890735,3.34718811457956e-12,1.18506954601987e-09,"ENSG00000164683","HEY1"
"ENSG00000164120",7.5792616846962,4.32320458865611,24.4158038455508,3.38740195652119e-12,1.18506954601987e-09,"ENSG00000164120","HPGD"
"ENSG00000106952",8.67502660233086,-0.824108945865311,24.3796527651689,3.51529584205077e-12,1.198167819665e-09,"ENSG00000106952","TNFSF8"
"ENSG00000241186",-2.94232549774369,7.66811215443311,-24.2593704367783,3.53022180815984e-12,1.198167819665e-09,"ENSG00000241186","TDGF1"
"ENSG00000181449",-8.25522196066022,5.235016783737,-24.2677300786489,3.69120507545575e-12,1.22605292246584e-09,"ENSG00000181449","SOX2"
"ENSG00000170961",4.5129598842225,4.70313687376649,24.1630155121433,3.72021335312852e-12,1.22605292246584e-09,"ENSG00000170961","HAS2"
"ENSG00000152137",4.45057902965993,5.60183955381157,24.1249949816613,3.79146180298202e-12,1.23168344856873e-09,"ENSG00000152137","HSPB8"
"ENSG00000286073",8.77315677665598,-0.755841585532498,24.199955302849,3.85553276181371e-12,1.23485654934709e-09,"ENSG00000286073",NA
"ENSG00000187634",12.4285762833174,2.0030122992723,24.2281670628628,4.08111695035679e-12,1.28895277015435e-09,"ENSG00000187634","SAMD11"
"ENSG00000125968",4.17317649525653,7.96599227585019,23.9424531497344,4.15589379450131e-12,1.29439670174634e-09,"ENSG00000125968","ID1"
"ENSG00000184672",8.9109311849386,-0.689484384483503,24.0306798623989,4.21219683066090e-12,1.29439670174634e-09,"ENSG00000184672","RALYL"
"ENSG00000120093",8.77806836430175,-0.523727540668531,23.9880397578988,4.29420460784443e-12,1.2947920611408e-09,"ENSG00000120093","HOXB3"
"ENSG00000168830",8.15331046849118,-0.827620380211695,23.9308569173407,4.37227246027584e-12,1.2947920611408e-09,"ENSG00000168830","HTR1E"
"ENSG00000116016",8.50373865085868,5.36251836339979,23.9376106776535,4.38430029497984e-12,1.2947920611408e-09,"ENSG00000116016","EPAS1"
"ENSG00000216753",7.9981325247306,-1.20937666002386,23.8826471154365,4.4695409344746e-12,1.3030430878199e-09,"ENSG00000216753","HMGA1P7"
"ENSG00000183691",10.8698778350215,1.69223431149578,23.5655192247319,5.557272785068e-12,1.59965041939806e-09,"ENSG00000183691","NOG"
"ENSG00000164736",12.2778761159808,0.597847699997388,23.3908890892965,6.25794811633319e-12,1.77882175206771e-09,"ENSG00000164736","SOX17"
"ENSG00000136574",8.90791261020546,-1.20962820784177,23.0808443697715,6.89750595967455e-12,1.93641093238271e-09,"ENSG00000136574","GATA4"
"ENSG00000101004",2.83398710153332,6.69751792447896,22.8156512549944,7.47343530107381e-12,2.07251120422461e-09,"ENSG00000101004","NINL"
"ENSG00000049089",6.52073361861644,4.18802585495793,22.7479947829315,7.92268868407162e-12,2.17062579127456e-09,"ENSG00000049089","COL9A2"
"ENSG00000116285",2.99404769931102,7.07111541310633,22.6773131309235,8.05001426192581e-12,2.17925386090706e-09,"ENSG00000116285","ERRFI1"
"ENSG00000188257",11.5298495189419,2.36577192280281,22.7230404776192,8.78624367010285e-12,2.34778213758379e-09,"ENSG00000188257","PLA2G2A"
"ENSG00000206384",8.08633827154824,1.55789188397851,22.569068602507,8.93731645352646e-12,2.34778213758379e-09,"ENSG00000206384","COL6A6"
"ENSG00000164107",8.25673365945025,-1.2110105681757,22.5652990506546,8.98227994590105e-12,2.34778213758379e-09,"ENSG00000164107","HAND2"
"ENSG00000138650",6.03386398297229,4.52902920240273,22.3069172000992,1.00017086120796e-11,2.58453242998512e-09,"ENSG00000138650","PCDH10"
"ENSG00000183779",6.25618965614475,3.80690725096339,22.2258297902791,1.04832907640865e-11,2.67853968511604e-09,"ENSG00000183779","ZNF703"
"ENSG00000116729",8.42625147774412,4.83363608069442,22.1739735550673,1.11535269449721e-11,2.81812447476296e-09,"ENSG00000116729","WLS"
"ENSG00000187479",7.73069531544131,2.86812221360887,22.1292348683714,1.12948740994861e-11,2.82247732991553e-09,"ENSG00000187479","C11orf96"
"ENSG00000222014",7.50057056687752,-1.40306223989827,21.9474984584944,1.24428917848966e-11,3.07555825204945e-09,"ENSG00000222014","RAB6C"
"ENSG00000155849",4.01487679561574,4.82828684648521,21.7700738927915,1.32669406669748e-11,3.24398097598932e-09,"ENSG00000155849","ELMO1"
"ENSG00000152952",4.07956273317196,6.73244972500608,21.7240923094478,1.36159751971988e-11,3.29390719132234e-09,"ENSG00000152952","PLOD2"
"ENSG00000109323",2.9407801732496,6.78534232413034,21.61500081345,1.44485444700641e-11,3.45852527630798e-09,"ENSG00000109323","MANBA"
"ENSG00000134817",9.2896064137053,3.76307755420452,21.63049672239,1.53382464923335e-11,3.62313338770315e-09,"ENSG00000134817","APLNR"
"ENSG00000113722",7.70448516958787,-1.26665743291825,21.5664395716389,1.54548785667197e-11,3.62313338770315e-09,"ENSG00000113722","CDX1"
"ENSG00000103257",2.201872484717,10.6317038851169,21.4130143551876,1.61957658186866e-11,3.75807872160135e-09,"ENSG00000103257","SLC7A5"
"ENSG00000134107",4.6710624445691,4.64568224201364,21.198054807229,1.83997126019273e-11,4.17667820296133e-09,"ENSG00000134107","BHLHE40"
"ENSG00000188042",2.94684274603676,6.2690024306786,21.1771574970306,1.85356763453669e-11,4.17667820296133e-09,"ENSG00000188042","ARL4C"
"ENSG00000169242",7.67747152750355,3.64913430427318,21.2329528971722,1.86761769122779e-11,4.17667820296133e-09,"ENSG00000169242","EFNA1"
"ENSG00000011347",4.94087974634432,6.02901124936345,21.1696026947655,1.8734440488217e-11,4.17667820296133e-09,"ENSG00000011347","SYT7"
"ENSG00000124006",2.83313144712241,8.47002636216776,21.0256857727091,2.02258352192961e-11,4.46539313482323e-09,"ENSG00000124006","OBSL1"
"ENSG00000176907",10.0102255721728,0.743635993284702,21.0415986792055,2.17690518989802e-11,4.7598869248347e-09,"ENSG00000176907","TCIM"
"ENSG00000158270",4.82619927082639,3.38042600255775,20.8661374709438,2.23141153474092e-11,4.83259983809605e-09,"ENSG00000158270","COLEC12"
"ENSG00000150551",5.52262378754527,4.194557059042,20.8562361703193,2.25660179236723e-11,4.84104950551234e-09,"ENSG00000150551","LYPD1"
"ENSG00000162545",4.75594738060287,4.86592471853703,20.804838121024,2.31165884241851e-11,4.91281514734551e-09,"ENSG00000162545","CAMK2N1"
"ENSG00000186832",9.39010217236043,0.0307974589224236,20.8823887724431,2.35901696801761e-11,4.9670412826593e-09,"ENSG00000186832","KRT16"
"ENSG00000043039",7.83694192460873,-0.715686437197759,20.7887748057448,2.42187494216406e-11,5.05260882429456e-09,"ENSG00000043039","BARX2"
"ENSG00000147571",9.98122421345922,0.341798007076067,20.716750061948,2.62903489780734e-11,5.43493214328536e-09,"ENSG00000147571","CRH"
"ENSG00000174721",-4.26796540620438,5.79614087325729,-20.445827473429,2.84906649672437e-11,5.81229840015999e-09,"ENSG00000174721","FGFBP3"
"ENSG00000188176",5.97587058006406,4.02711657928639,20.4597463310472,2.8626975409759e-11,5.81229840015999e-09,"ENSG00000188176","SMTNL2"
"ENSG00000141448",9.67190244380567,-0.0964918806661333,20.4501891152795,3.05870537251698e-11,6.12218126158041e-09,"ENSG00000141448","GATA6"
"ENSG00000139874",5.62725948245214,2.58659606673268,20.3252803964701,3.09004905519193e-11,6.12218126158041e-09,"ENSG00000139874","SSTR1"
"ENSG00000140564",2.87558031808785,7.07935829711616,20.3017231777913,3.0960899080112e-11,6.12218126158041e-09,"ENSG00000140564","FURIN"
"ENSG00000150593",3.3646788712729,5.6833497939614,20.2675691660898,3.16130064546124e-11,6.19723936877489e-09,"ENSG00000150593","PDCD4"
"ENSG00000101825",7.23376430173028,3.53150601161311,20.292926234646,3.21591480148338e-11,6.25041902442155e-09,"ENSG00000101825","MXRA5"
"ENSG00000105880",12.3664029309962,1.89476754910018,20.3362896578754,3.452930805345e-11,6.65420733165638e-09,"ENSG00000105880","DLX5"
"ENSG00000158050",3.74141877175894,5.54816978293657,19.997003199599,3.72371791290475e-11,7.11574330583647e-09,"ENSG00000158050","DUSP2"
"ENSG00000157240",4.52939670796728,3.88426319778198,19.8442096845255,4.09849701430882e-11,7.76665184211521e-09,"ENSG00000157240","FZD1"
"ENSG00000112343",6.02396610060314,3.07534269620175,19.8130522674373,4.22959932113805e-11,7.9488502944363e-09,"ENSG00000112343","TRIM38"
"ENSG00000017427",9.23502942152784,-0.0693983427006333,19.5958983977287,5.09106714117692e-11,9.48941531068551e-09,"ENSG00000017427","IGF1"
"ENSG00000178573",3.95322921208804,4.66688310940411,19.3339245855153,5.60635983014604e-11,1.03649286615871e-08,"ENSG00000178573","MAF"
"ENSG00000133110",7.75275359654617,3.0859082628629,19.2942646617233,5.98043168998699e-11,1.09055517177538e-08,"ENSG00000133110","POSTN"
"ENSG00000112782",9.60801100051386,2.3150234845569,19.334525393168,6.03419728099122e-11,1.09055517177538e-08,"ENSG00000112782","CLIC5"
"ENSG00000171631",8.86744834754615,2.74515116417084,19.3096122429222,6.04265398609051e-11,1.09055517177538e-08,"ENSG00000171631","P2RY6"
"ENSG00000016082",11.9150572631787,1.90243490608965,19.3437805129761,6.2808346999232e-11,1.12461559902562e-08,"ENSG00000016082","ISL1"
"ENSG00000118777",6.31233732929345,4.75698965756788,19.141114394612,6.44636914938105e-11,1.14523776919473e-08,"ENSG00000118777","ABCG2"
"ENSG00000144476",6.15777345351323,4.41199165440076,19.0804706214238,6.68598984149343e-11,1.17425304130984e-08,"ENSG00000144476","ACKR3"
"ENSG00000180828",7.02009813261307,-2.09783588917347,19.092532067999,6.7129681341372e-11,1.17425304130984e-08,"ENSG00000180828","BHLHE22"
"ENSG00000137124",-3.24363818995976,5.383937021732,-18.9906420227191,6.95372379455286e-11,1.19829443304695e-08,"ENSG00000137124","ALDH1B1"
"ENSG00000158473",7.23687666159628,2.01880281593066,19.0417545426096,6.95579881979759e-11,1.19829443304695e-08,"ENSG00000158473","CD1D"
"ENSG00000100304",-2.67739684993628,7.05397903056787,-18.9373907030289,7.19142671510448e-11,1.22957175565019e-08,"ENSG00000100304","TTLL12"
"ENSG00000117091",8.0334515570642,2.16863173168253,18.9827495691143,7.31801060227683e-11,1.24187732161026e-08,"ENSG00000117091","CD48"
"ENSG00000124942",4.87646154556461,5.7631116899016,18.8685285277833,7.56144184171342e-11,1.27368287022639e-08,"ENSG00000124942","AHNAK"
"ENSG00000144749",-4.09456819801673,5.7915283645148,-18.8256348334435,7.7416806776904e-11,1.29445454860794e-08,"ENSG00000144749","LRIG1"
"ENSG00000165617",3.83793551779167,5.85347992698085,18.7033377610116,8.36942855121512e-11,1.38920295806301e-08,"ENSG00000165617","DACT1"
"ENSG00000159388",4.32948512609032,3.24854968308663,18.6746747351933,8.54060126077831e-11,1.40207625925838e-08,"ENSG00000159388","BTG2"
"ENSG00000163638",9.22386911296458,3.92606128603373,18.7705360523937,8.57029903416513e-11,1.40207625925838e-08,"ENSG00000163638","ADAMTS9"
"ENSG00000117394",3.84079870698022,9.72883394646937,18.5905591079132,9.00378580865599e-11,1.45996837985258e-08,"ENSG00000117394","SLC2A1"
"ENSG00000245848",4.53018839690894,4.02656252523042,18.5852564963854,9.05911114993982e-11,1.45996837985258e-08,"ENSG00000245848","CEBPA"
"ENSG00000184261",5.37527603422303,5.92375061179504,18.5846357445846,9.11677704217533e-11,1.45996837985258e-08,"ENSG00000184261","KCNK12"
"ENSG00000140937",4.89878133654647,5.10067699857797,18.5302335109925,9.41015464036616e-11,1.49641200364984e-08,"ENSG00000140937","CDH11"
"ENSG00000181291",7.37321966066085,3.51062091549991,18.387169454069,1.06389551673907e-10,1.68006833685044e-08,"ENSG00000181291","TMEM132E"
"ENSG00000158710",2.59233753302784,7.68306432346744,18.2619140723686,1.11503902528546e-10,1.7486887886201e-08,"ENSG00000158710","TAGLN2"
"ENSG00000000971",6.77780133652351,-1.88744374374027,18.288428818769,1.1251217476473e-10,1.75241565352736e-08,"ENSG00000000971","CFH"
"ENSG00000080503",4.44094231255261,5.50392753224131,18.2312532227046,1.14205972066312e-10,1.76669646584213e-08,"ENSG00000080503","SMARCA2"
"ENSG00000152284",-2.71985661356743,6.59422531234706,-18.1783282132647,1.17850387143351e-10,1.8107552727296e-08,"ENSG00000152284","TCF7L1"
"ENSG00000158786",6.9923378453841,-1.19512255868188,18.2012443421027,1.19564578174971e-10,1.81410606073209e-08,"ENSG00000158786","PLA2G2F"
"ENSG00000196352",3.55316723759473,5.36257903879128,18.1564768642635,1.1966398817494e-10,1.81410606073209e-08,"ENSG00000196352","CD55"
"ENSG00000136943",3.32635288235574,7.3719058851946,17.9960323975935,1.33130660746402e-10,1.98518490959147e-08,"ENSG00000136943","CTSV"
"ENSG00000145681",9.65834241433358,4.35554430137881,18.1102773514158,1.3320354024088e-10,1.98518490959147e-08,"ENSG00000145681","HAPLN1"
"ENSG00000277196",2.90128007553683,6.07155359278397,17.9843717357238,1.34126686033342e-10,1.98518490959147e-08,"ENSG00000277196",NA
"ENSG00000144857",5.09185081237748,4.98455061559135,17.9923292610983,1.34440842602061e-10,1.98518490959147e-08,"ENSG00000144857","BOC"
"ENSG00000107485",9.95749041526814,2.96809237110873,17.9947544134606,1.44746670827159e-10,2.12357373845781e-08,"ENSG00000107485","GATA3"
"ENSG00000154096",-2.95044331377526,6.95764610962767,-17.8363474899332,1.48170693590613e-10,2.1598728027247e-08,"ENSG00000154096","THY1"
"ENSG00000166073",-3.80996640138804,5.50411375590332,-17.7912614783948,1.52944631002225e-10,2.21526172547172e-08,"ENSG00000166073","GPR176"
"ENSG00000147614",6.35548899212049,-2.07783028145942,17.7777744381947,1.57390438022093e-10,2.26522693710278e-08,"ENSG00000147614","ATP6V0D2"
"ENSG00000137747",7.95976538796302,1.89385737469096,17.7822332522919,1.6083793618311e-10,2.27738831040433e-08,"ENSG00000137747","TMPRSS13"
"ENSG00000164099",5.15136512325329,4.64013833301753,17.7202091884508,1.6160417550728e-10,2.27738831040433e-08,"ENSG00000164099","PRSS12"
"ENSG00000146197",4.93027957766101,4.15461951971877,17.707206581625,1.62769176989133e-10,2.27738831040433e-08,"ENSG00000146197","SCUBE3"
"ENSG00000074410",5.77825872830272,5.07175980796129,17.716563352189,1.62953160986528e-10,2.27738831040433e-08,"ENSG00000074410","CA12"
"ENSG00000107731",2.52540727254285,7.93502075469976,17.6931862568013,1.63242873612975e-10,2.27738831040433e-08,"ENSG00000107731","UNC5B"
"ENSG00000136014",-6.12292634481678,5.13560375580673,-17.6398145147336,1.72367860378449e-10,2.38683038964503e-08,"ENSG00000136014","USP44"
"ENSG00000011028",3.5163920048991,6.37629357603333,17.6075586350538,1.7318690162332e-10,2.38683038964503e-08,"ENSG00000011028","MRC2"
"ENSG00000115844",11.0527517373814,1.47134373352771,17.677615261603,1.83324109659931e-10,2.51131942991978e-08,"ENSG00000115844","DLX2"
"ENSG00000172164",-3.97410321732315,3.62328801732282,-17.437155499085,1.94889350588164e-10,2.65376277387716e-08,"ENSG00000172164","SNTB1"
"ENSG00000108375",7.28971051335768,3.21466479691906,17.4097558521581,2.05205213301222e-10,2.7775991371844e-08,"ENSG00000108375","RNF43"
"ENSG00000090530",2.99739156710401,6.13595146257024,17.3187324371416,2.1116845993478e-10,2.84140282776148e-08,"ENSG00000090530","P3H2"
"ENSG00000122884",2.69449879443759,5.88085441351776,17.2659690613955,2.19024193619158e-10,2.92977068405862e-08,"ENSG00000122884","P4HA1"
"ENSG00000117036",2.8175118785646,6.45592707114315,17.2394064258266,2.23122295588965e-10,2.93743565600111e-08,"ENSG00000117036","ETV3"
"ENSG00000163132",10.1045708947527,3.35936335850497,17.3631683183608,2.23252964070421e-10,2.93743565600111e-08,"ENSG00000163132","MSX1"
"ENSG00000139055",7.64988299960096,-0.94629390653624,17.2945072819814,2.235828011291e-10,2.93743565600111e-08,"ENSG00000139055","ERP27"
"ENSG00000139800",-3.3356375441321,5.28828664996636,-17.2294767621247,2.24764205868159e-10,2.93743565600111e-08,"ENSG00000139800","ZIC5"
"ENSG00000064999",2.71242254317599,7.81339247414605,17.2118092118406,2.27449223184321e-10,2.9555401915494e-08,"ENSG00000064999","ANKS1A"
"ENSG00000204103",4.25686887754403,4.44816143955749,17.2003762034057,2.29928479797872e-10,2.95586943758883e-08,"ENSG00000204103","MAFB"
"ENSG00000187140",-9.93603428171507,1.79079418802357,-17.3141668111415,2.3019846841695e-10,2.95586943758883e-08,"ENSG00000187140","FOXD3"
"ENSG00000164292",6.04120855724864,6.45296086889342,17.2057057225559,2.32363875003308e-10,2.95586943758883e-08,"ENSG00000164292","RHOBTB3"
"ENSG00000198944",10.5878924889116,2.20953093750581,17.3175616873822,2.3267397947599e-10,2.95586943758883e-08,"ENSG00000198944","SOWAHA"
"ENSG00000136997",-3.54356381361158,5.06574674372718,-17.1295687432635,2.4110006742438e-10,3.04589751846133e-08,"ENSG00000136997","MYC"
"ENSG00000134873",2.74315323219062,5.41232065541611,16.9775735868842,2.68119002984535e-10,3.36852272257919e-08,"ENSG00000134873","CLDN10"
"ENSG00000148840",-2.43010578116649,6.43622618778708,-16.9685441320063,2.69818280289908e-10,3.37124598560028e-08,"ENSG00000148840","PPRC1"
"ENSG00000132613",2.89280998521857,7.08901076892428,16.9489116936922,2.73626584785323e-10,3.40014674208647e-08,"ENSG00000132613","MTSS2"
"ENSG00000235205",6.16231026469877,-2.5227604784987,16.9183996353727,2.84845575727307e-10,3.52031977828204e-08,"ENSG00000235205","TATDN2P3"
"ENSG00000113657",-3.54572601538012,8.1434409742178,-16.8832370632174,2.86872480841646e-10,3.52620552126434e-08,"ENSG00000113657","DPYSL3"
"ENSG00000189143",3.41017392328721,5.86307892011865,16.8432773075943,2.95076129911185e-10,3.60754365278513e-08,"ENSG00000189143","CLDN4"
"ENSG00000126016",4.08632804563577,5.16290428194899,16.7193926503665,3.22915971928654e-10,3.92679636452278e-08,"ENSG00000126016","AMOT"
"ENSG00000151379",6.61827649504137,-2.30414583571679,16.7276601425537,3.28299239441355e-10,3.97102377920022e-08,"ENSG00000151379","MSGN1"
"ENSG00000146278",2.90901070747823,4.98114364276401,16.6754329960735,3.32554240632348e-10,4.00120816506856e-08,"ENSG00000146278","PNRC1"
"ENSG00000040731",9.26616386325558,0.42035745603013,16.728717807707,3.43411820601675e-10,4.10146096038768e-08,"ENSG00000040731","CDH10"
"ENSG00000136141",3.39853806458349,5.06724964669986,16.6270449998632,3.44493862547954e-10,4.10146096038768e-08,"ENSG00000136141","LRCH1"
