"","logFC","AveExpr","t","P.Value","adj.P.Val","gene_id","gene"
"ENSG00000231645",-5.12294884046091,-1.86359227700788,-5.49473475341345,6.08447853110478e-05,0.000870195231429702,"ENSG00000231645","KRT17P6"
"ENSG00000162975",4.0080928450248,0.112975592089959,5.48498712967097,6.09815229339217e-05,0.000871602659658944,"ENSG00000162975","KCNF1"
"ENSG00000101986",-1.83160900492017,3.83953958379831,-5.47148302359967,6.20002019200344e-05,0.000885605899284913,"ENSG00000101986","ABCD1"
"ENSG00000020577",-2.56091214335685,2.73503629585304,-5.46987771867969,6.21752139496732e-05,0.000887548251861625,"ENSG00000020577","SAMD4A"
"ENSG00000269313",-2.94148059326878,0.833923169287454,-5.46830417676805,6.23663590612397e-05,0.000889425768435052,"ENSG00000269313","MAGIX"
"ENSG00000130702",-1.77602460486637,8.54331105215121,-5.4677434140911,6.23849648484568e-05,0.000889425768435052,"ENSG00000130702","LAMA5"
"ENSG00000225813",2.79026189569588,0.124157311690928,5.46542702316166,6.26489828881401e-05,0.000891810500141351,"ENSG00000225813",NA
"ENSG00000198466",-1.89806125024187,5.92998209824174,-5.46504834029474,6.26639622427486e-05,0.000891810500141351,"ENSG00000198466","ZNF587"
"ENSG00000235568",-2.37643290725159,1.02619720812187,-5.46503228308463,6.26698847504784e-05,0.000891810500141351,"ENSG00000235568","NFAM1"
"ENSG00000183196",1.70132673152814,4.44182959065251,5.46373389457821,6.28003015862261e-05,0.000893107478468282,"ENSG00000183196","CHST6"
"ENSG00000152926",-2.0417326129118,3.68537762125642,-5.46318411464419,6.2858027362597e-05,0.000893369713890909,"ENSG00000152926","ZNF117"
"ENSG00000155729",-2.17354490281635,2.7730341075627,-5.45220349018611,6.40124922624086e-05,0.000909209290472937,"ENSG00000155729","KCTD18"
"ENSG00000014914",-3.1446606299364,2.34331331427084,-5.45144008709988,6.41633127013348e-05,0.000910782603513329,"ENSG00000014914","MTMR11"
"ENSG00000164932",-2.90708191404259,1.1436802233193,-5.44232500308758,6.51052697260005e-05,0.000923576939219746,"ENSG00000164932","CTHRC1"
"ENSG00000167994",2.68863384499702,1.28445392110268,5.44114037074583,6.52137885584982e-05,0.000924539620835566,"ENSG00000167994","RAB3IL1"
"ENSG00000186352",-3.72519807799309,0.210957510655497,-5.44175225081418,6.53741022464651e-05,0.000926234943977953,"ENSG00000186352","ANKRD37"
"ENSG00000283526",-3.064499812571,-0.235965447750814,-5.43522919139745,6.58980131670771e-05,0.000933076475354504,"ENSG00000283526","PRRT1B"
"ENSG00000214338",3.51896800944651,1.85857087704087,5.4334748729317,6.62005993143486e-05,0.000936777615686551,"ENSG00000214338","SOGA3"
"ENSG00000154027",5.00866846773343,-0.156873625078558,5.43767813208054,6.67680631717421e-05,0.000944219997839189,"ENSG00000154027","AK5"
"ENSG00000075388",-3.5532944238933,0.851338884604929,-5.41971756129492,6.77432928880901e-05,0.000957416084695568,"ENSG00000075388","FGF4"
"ENSG00000187688",-3.35964523106834,1.87857364512796,-5.41157066114243,6.86053251369507e-05,0.00096899695255544,"ENSG00000187688","TRPV2"
"ENSG00000171956",2.98340061322895,1.75737698925233,5.40324771888935,6.94824752252952e-05,0.000980776838375675,"ENSG00000171956","FOXB1"
"ENSG00000070886",2.92894019315991,1.99825941210186,5.40187740786907,6.96335514633997e-05,0.000982299603149944,"ENSG00000070886","EPHA8"
"ENSG00000160932",-3.68786587041039,3.86437559557793,-5.4004291755079,7.00071509987417e-05,0.000986957603044876,"ENSG00000160932","LY6E"
"ENSG00000096433",1.9709249882439,6.0406754329236,5.39303181129849,7.06226743992588e-05,0.000995018349342717,"ENSG00000096433","ITPR3"
"ENSG00000164742",2.41427304800246,5.01642097550137,5.39134325446249,7.08274262889893e-05,0.000997285246942177,"ENSG00000164742","ADCY1"
"ENSG00000153208",-1.77982478684059,3.39168733880506,-5.38928278433346,7.1064703073909e-05,0.00100000702221577,"ENSG00000153208","MERTK"
"ENSG00000115170",-1.61913088467238,4.90750168768556,-5.38554660767589,7.15083750929589e-05,0.00100562798368206,"ENSG00000115170","ACVR1"
"ENSG00000136205",-1.6503211392129,5.53089321706457,-5.38314976486135,7.1794570608636e-05,0.00100902876121161,"ENSG00000136205","TNS3"
"ENSG00000089847",2.54696455410947,2.74858861780157,5.37950719169539,7.22434960726203e-05,0.00101471099486806,"ENSG00000089847","ANKRD24"
"ENSG00000165186",-2.7163323604513,2.99609239771451,-5.378712002237,7.23503208747783e-05,0.00101558413376078,"ENSG00000165186","PTCHD1"
"ENSG00000073111",1.4334769014258,7.55434604681805,5.37456043949152,7.2830072188277e-05,0.00102168774926676,"ENSG00000073111","MCM2"
"ENSG00000205220",2.8066053177134,2.79260153634136,5.36787697570301,7.36784241760019e-05,0.00103243847775388,"ENSG00000205220","PSMB10"
"ENSG00000160180",4.37628131701698,-2.82855160891374,5.37335957141804,7.3687231723595e-05,0.00103243847775388,"ENSG00000160180","TFF3"
"ENSG00000115594",-3.06930759970522,0.803860006155615,-5.36661691423899,7.38715469251777e-05,0.00103438360657546,"ENSG00000115594","IL1R1"
"ENSG00000015413",1.90983205390795,3.74549550376289,5.36492445080039,7.40106989573882e-05,0.00103569433494831,"ENSG00000015413","DPEP1"
"ENSG00000188177",-2.3452046440434,2.80134316789852,-5.35911168502667,7.4736960052926e-05,0.0010452143121793,"ENSG00000188177","ZC3H6"
"ENSG00000166925",-1.6763863643418,5.56937660994769,-5.35383704279073,7.53935664293348e-05,0.00105374904769703,"ENSG00000166925","TSC22D4"
"ENSG00000127152",-2.28417139505029,3.94574094256805,-5.35122268569406,7.57270844192277e-05,0.00105776038064695,"ENSG00000127152","BCL11B"
"ENSG00000135248",4.6005431968312,-1.10502765888181,5.35667044167874,7.59835448134909e-05,0.00106069110439459,"ENSG00000135248","FAM71F1"
"ENSG00000131885",-4.0471025699645,-2.69839193221272,-5.35100228415374,7.62369579494115e-05,0.00106357572010406,"ENSG00000131885","KRT17P1"
"ENSG00000135862",-1.91454063933452,8.79730191664944,-5.34515544505897,7.64957144866651e-05,0.00106653129823836,"ENSG00000135862","LAMC1"
"ENSG00000162377",1.87739499978344,5.49917421473182,5.33823751054164,7.73857992547129e-05,0.00107828007049765,"ENSG00000162377","COA7"
"ENSG00000115107",2.19708559862402,4.85530272708479,5.33027562204677,7.84257597836735e-05,0.00109210151713456,"ENSG00000115107","STEAP3"
"ENSG00000168679",-3.84186881408229,0.688637775837294,-5.33136549038787,7.86519800964188e-05,0.00109458141211295,"ENSG00000168679","SLC16A4"
"ENSG00000204856",2.03508222243573,3.52972917112678,5.3272806333526,7.88185214264468e-05,0.00109622824295865,"ENSG00000204856","FAM216A"
"ENSG00000125384",3.66299085622996,-0.965491985332983,5.32375669044748,7.95635649338235e-05,0.00110476901600052,"ENSG00000125384","PTGER2"
"ENSG00000027869",4.15376559661313,0.158824001153249,5.32601031389355,7.95770144079305e-05,0.00110476901600052,"ENSG00000027869","SH2D2A"
"ENSG00000147676",1.52542560930092,6.33037277276715,5.32154669913862,7.95783486459479e-05,0.00110476901600052,"ENSG00000147676","MAL2"
"ENSG00000063015",5.54137624369787,-0.334517369008305,5.3251049358772,8.13761542582033e-05,0.00112903828421693,"ENSG00000063015","SEZ6"
"ENSG00000234493",-4.6075714187151,-2.48816088188361,-5.31268222287064,8.18102661307085e-05,0.00113436917793434,"ENSG00000234493","RHOXF1P1"
"ENSG00000196338",2.10615976704694,3.95901137069465,5.29927469352652,8.26076570136779e-05,0.00114461173572878,"ENSG00000196338","NLGN3"
"ENSG00000139835",1.83301403214059,4.20890623867244,5.29896368498991,8.26496248929927e-05,0.00114461173572878,"ENSG00000139835","GRTP1"
"ENSG00000165914",-1.95981306241762,5.46684689397224,-5.29762214420067,8.28362305262817e-05,0.00114649779803265,"ENSG00000165914","TTC7B"
"ENSG00000173209",-1.77269708960153,5.2945220136386,-5.29695568812767,8.29285944178679e-05,0.00114652066075697,"ENSG00000173209","AHSA2P"
"ENSG00000241859",2.84031046755216,3.51034105310378,5.29717897815287,8.29387197425336e-05,0.00114652066075697,"ENSG00000241859","ANOS2P"
"ENSG00000268738",-4.59785436315264,-2.33125095259204,-5.30139079779427,8.3367501746272e-05,0.00115174786738167,"ENSG00000268738","HSFX2"
"ENSG00000157502",-2.15036564360534,1.83290619451498,-5.29264643132681,8.35324480743931e-05,0.00115332596794881,"ENSG00000157502","PWWP3B"
"ENSG00000027075",-2.38760867048957,3.6499697390925,-5.29177969228068,8.36591751231373e-05,0.00115437478294912,"ENSG00000027075","PRKCH"
"ENSG00000232439",4.64187710538581,-2.77173459818941,5.29645402757417,8.41131920708537e-05,0.00115956056998101,"ENSG00000232439","RPL18AP7"
"ENSG00000116885",-2.32569422200681,1.77731057983327,-5.28837575166869,8.41369806714457e-05,0.00115956056998101,"ENSG00000116885","OSCP1"
"ENSG00000177721",-3.9159305887447,-2.66321909893183,-5.29070681942974,8.42562812509659e-05,0.00116050141468623,"ENSG00000177721","ANXA2R"
"ENSG00000225840",1.71302511002909,11.7934005931212,5.27617289910223,8.58752858958562e-05,0.00118208474653255,"ENSG00000225840",NA
"ENSG00000064687",-2.03498122323559,5.427447503145,-5.27365574645775,8.6240355074353e-05,0.00118639181753829,"ENSG00000064687","ABCA7"
"ENSG00000145721",-5.41879416035466,-0.149841833979424,-5.28742633011533,8.65052604258198e-05,0.0011893165792522,"ENSG00000145721","LIX1"
"ENSG00000153132",3.53378969037818,0.279001671203655,5.27287942942192,8.6596750378941e-05,0.00118985504750279,"ENSG00000153132","CLGN"
"ENSG00000288710",-4.18147561613036,-2.09895586806148,-5.27341854183205,8.69568979397452e-05,0.00119383239848211,"ENSG00000288710",NA
"ENSG00000173175",2.60690639606282,3.74263067087724,5.26862686448214,8.69912174267745e-05,0.00119383239848211,"ENSG00000173175","ADCY5"
"ENSG00000139793",-3.17546086973106,1.10372453396259,-5.26777499056793,8.72101426449928e-05,0.00119611498416594,"ENSG00000139793","MBNL2"
"ENSG00000168952",2.93154004191174,1.22840385426518,5.26538484057683,8.75066399445655e-05,0.00119945810267596,"ENSG00000168952","STXBP6"
"ENSG00000198832",-2.08415489966846,4.23042343215805,-5.26420114850235,8.76235659674312e-05,0.0012003372831924,"ENSG00000198832","SELENOM"
"ENSG00000223573",-3.2127687364045,1.17980174127984,-5.26362288877117,8.78327626599253e-05,0.0012024786411118,"ENSG00000223573","TINCR"
"ENSG00000239672",1.8923433027248,6.52549337544666,5.26227196559399,8.79076294308926e-05,0.00120277947849488,"ENSG00000239672","NME1"
"ENSG00000104381",1.87153897175401,4.78338732107565,5.25271716583807,8.93335762716152e-05,0.00122155473506707,"ENSG00000104381","GDAP1"
"ENSG00000106868",-2.40105787183413,2.71824944129322,-5.25046040841201,8.96816877624171e-05,0.0012255778724263,"ENSG00000106868","SUSD1"
"ENSG00000124134",-2.19965498855409,2.45498391179375,-5.24957668786229,8.98099947451396e-05,0.00122616898193324,"ENSG00000124134","KCNS1"
"ENSG00000147224",1.86384884299671,5.90089364715462,5.24940989650038,8.98327846922065e-05,0.00122616898193324,"ENSG00000147224","PRPS1"
"ENSG00000004660",2.53521141191918,1.97067109116237,5.24707861669699,9.02010941641283e-05,0.00123020001978424,"ENSG00000004660","CAMKK1"
"ENSG00000196878",-3.15295357495918,0.029044054433271,-5.24748466625672,9.02363075197938e-05,0.00123020001978424,"ENSG00000196878","LAMB3"
"ENSG00000105398",-3.86278054463649,-3.18645345448023,-5.24311425557518,9.12515919092879e-05,0.00124329610546268,"ENSG00000105398","SULT2A1"
"ENSG00000152953",2.59947426400528,0.818769332420259,5.23895250549977,9.14501553931022e-05,0.00124496453285998,"ENSG00000152953","STK32B"
"ENSG00000065413",-5.03634106212632,1.32331112812809,-5.25024332462159,9.14835415307399e-05,0.00124496453285998,"ENSG00000065413","ANKRD44"
"ENSG00000125266",-1.67299073592866,4.97239692042746,-5.22805471410828,9.31273600012844e-05,0.00126657665456292,"ENSG00000125266","EFNB2"
"ENSG00000270231",-2.1175019267816,2.01258636280602,-5.22485063097464,9.36341545116581e-05,0.00127270811332642,"ENSG00000270231","NBPF8"
"ENSG00000133106",-3.30729757515305,0.813796083165889,-5.22515961312478,9.37526816543317e-05,0.00127355793358393,"ENSG00000133106","EPSTI1"
"ENSG00000178522",-3.54285167885787,-4.21125290278897,-5.22224339632343,9.43224682117956e-05,0.00128016320695618,"ENSG00000178522","AMBN"
"ENSG00000150594",-2.75418315388964,1.36328912868032,-5.22055058164145,9.4351518683314e-05,0.00128016320695618,"ENSG00000150594","ADRA2A"
"ENSG00000180198",1.38814724928418,6.68574198084499,5.21547818035322,9.51267563644264e-05,0.00128991200937809,"ENSG00000180198","RCC1"
"ENSG00000128203",1.91572779586304,3.22727434276159,5.21237430011602,9.56274549964271e-05,0.00129592868094085,"ENSG00000128203","ASPHD2"
"ENSG00000129195",1.8286628537598,5.75008905715944,5.21083967159923,9.58756575440163e-05,0.00129851843511074,"ENSG00000129195","PIMREG"
"ENSG00000170545",-2.28664053487998,3.78777435167733,-5.20813288804329,9.63201274854047e-05,0.00130376172560601,"ENSG00000170545","SMAGP"
"ENSG00000112365",1.54808278309873,4.63153212652879,5.2064094795743,9.65963998305417e-05,0.00130672345755296,"ENSG00000112365","ZBTB24"
"ENSG00000185650",-1.61026891726838,8.03047899326632,-5.20558659092458,9.67309333549503e-05,0.0013077654128963,"ENSG00000185650","ZFP36L1"
"ENSG00000142173",-1.63214379472713,7.43397354304236,-5.20198927970669,9.73213414187266e-05,0.00131496571827798,"ENSG00000142173","COL6A2"
"ENSG00000141429",-1.4786234562246,7.16295820332128,-5.20133670861216,9.74288348818036e-05,0.00131563640452032,"ENSG00000141429","GALNT1"
"ENSG00000132938",-2.96161120429129,0.629151820157377,-5.19814144364975,9.80311730815321e-05,0.00132298449606768,"ENSG00000132938","MTUS2"
"ENSG00000152092",3.02432473480185,2.72670146446125,5.19733912810657,9.81788553849618e-05,0.00132419167939148,"ENSG00000152092","ASTN1"
"ENSG00000164707",-2.81647603119352,1.51366937117789,-5.19531050998618,9.84751562637148e-05,0.00132740074299755,"ENSG00000164707","SLC13A4"
"ENSG00000163737",4.40542465343194,-2.2052130291298,5.19953104422096,9.87743346814649e-05,0.00133064476934628,"ENSG00000163737","PF4"
"ENSG00000157570",-1.90163934540356,4.95595952591874,-5.19259476784273,9.88813972578593e-05,0.00133129838581629,"ENSG00000157570","TSPAN18"
"ENSG00000148341",-1.51409663110659,6.79132409270001,-5.17922038348091,0.000101146938860023,0.00136099490513428,"ENSG00000148341","SH3GLB2"
"ENSG00000144681",1.99443804928918,2.29393796480758,5.17598087530539,0.000101704658182088,0.00136769008105303,"ENSG00000144681","STAC"
"ENSG00000155438",1.79282766401654,5.44548692913261,5.16744908128522,0.000103186353686779,0.00138679532082585,"ENSG00000155438","NIFK"
"ENSG00000115946",1.59723014704008,4.95540555191072,5.16229457226783,0.000104092753390581,0.00139815074548246,"ENSG00000115946","PNO1"
"ENSG00000100522",1.66153306260328,5.6774652400692,5.16053570285787,0.00010440400080498,0.00140150352910581,"ENSG00000100522","GNPNAT1"
"ENSG00000227051",-1.94991824906599,5.52341637427521,-5.15968074291942,0.000104556150834315,0.0014027179173878,"ENSG00000227051","C14orf132"
"ENSG00000237136",-4.02916025279578,-3.80315038242411,-5.15214113130828,0.000106616300525075,0.00142951336906852,"ENSG00000237136","C4orf51"
"ENSG00000165863",-1.64275780317942,4.06377969473792,-5.14671934965618,0.000106882979219068,0.00143224451823312,"ENSG00000165863","C10orf82"
"ENSG00000264943",-4.43998560212696,-0.990911141172857,-5.14868971906864,0.000107735805297338,0.00144233360376748,"ENSG00000264943","SH3GL1P2"
"ENSG00000114767",2.00639672869046,5.02625390002813,5.14190137578917,0.000107762743746744,0.00144233360376748,"ENSG00000114767","RRP9"
"ENSG00000169258",1.81436074796337,3.57325258585125,5.14050666049275,0.000108017847625999,0.00144489756177366,"ENSG00000169258","GPRIN1"
"ENSG00000166426",1.91572680865771,5.90716126748351,5.13895967441163,0.000108302620102557,0.00144785513294071,"ENSG00000166426","CRABP1"
"ENSG00000134595",2.105716872613,3.48251350544714,5.13669480470355,0.000108722022515014,0.0014526079858939,"ENSG00000134595","SOX3"
"ENSG00000240694",2.30233747288334,2.11827307502689,5.13584425963089,0.00010888376781665,0.00145391478576078,"ENSG00000240694","PNMA2"
"ENSG00000269113",3.1868477067614,1.4225649864397,5.1340447576336,0.000109366530815846,0.00145935579639108,"ENSG00000269113","TRABD2B"
"ENSG00000118785",-1.61091299831519,5.60368077242612,-5.13292499577312,0.000109419596871011,0.00145935579639108,"ENSG00000118785","SPP1"
"ENSG00000166833",-2.26418684381877,8.00470949100708,-5.12978593786852,0.000110010679441941,0.00146637916208074,"ENSG00000166833","NAV2"
"ENSG00000139714",-2.87620705531342,1.10778578728357,-5.12801903750038,0.000110403732490251,0.00147075622544131,"ENSG00000139714","MORN3"
"ENSG00000138604",1.71885671495102,3.91368871725062,5.12512996924151,0.00011088086887639,0.00147624763363531,"ENSG00000138604","GLCE"
"ENSG00000162104",2.86693649762195,3.26714298051943,5.125053907835,0.000110960553574782,0.00147644411251642,"ENSG00000162104","ADCY9"
"ENSG00000204791",2.79518575914345,1.33310781869192,5.12409943781457,0.000111127467880158,0.0014774113400545,"ENSG00000204791","SMPD5"
"ENSG00000174776",4.60549170748821,-2.98049215397223,5.13162569967165,0.000111163183941656,0.0014774113400545,"ENSG00000174776","WDR49"
"ENSG00000151640",2.23797855654653,3.33631910921368,5.12109897192398,0.000111648927464328,0.00148300035662314,"ENSG00000151640","DPYSL4"
"ENSG00000141401",1.77793457420699,5.25050819958806,5.11823431315906,0.00011219060082677,0.00148932531395257,"ENSG00000141401","IMPA2"
"ENSG00000136770",-1.83956769879251,5.02393903801594,-5.11723029430923,0.000112382741193319,0.00149100556285652,"ENSG00000136770","DNAJC1"
"ENSG00000162552",-3.95728469650628,1.10296574501303,-5.1196725537124,0.000112604472748856,0.0014930762159236,"ENSG00000162552","WNT4"
"ENSG00000129667",1.80556867590735,3.71389718806258,5.11149162094228,0.000113486939325402,0.00150390034980166,"ENSG00000129667","RHBDF2"
"ENSG00000102290",-2.01418410010716,4.36454037667357,-5.10631060929158,0.000114494524362967,0.00151600007180956,"ENSG00000102290","PCDH11X"
"ENSG00000145246",-3.22341731430702,3.07516515079306,-5.10693663619472,0.000114551087986738,0.00151600007180956,"ENSG00000145246","ATP10D"
"ENSG00000117305",-1.95969820410618,3.22509402171967,-5.10563212517435,0.000114626686874883,0.00151600007180956,"ENSG00000117305","HMGCL"
"ENSG00000136040",-2.53442617537978,2.53106217981306,-5.10552801450179,0.000114666672098173,0.00151600007180956,"ENSG00000136040","PLXNC1"
"ENSG00000227493",-2.97988928793939,-4.49799588866425,-5.10404593382691,0.000115032500197258,0.0015199529659998,"ENSG00000227493",NA
"ENSG00000101282",2.04566975978297,3.2352363825044,5.09771598404452,0.000116185510193076,0.00153429645864724,"ENSG00000101282","RSPO4"
"ENSG00000172818",-1.86106317937683,2.99858762800285,-5.09632883462274,0.000116459772329887,0.00153696259061628,"ENSG00000172818","OVOL1"
"ENSG00000164362",2.5370800972562,3.44899520219934,5.0961169186654,0.000116522581628077,0.00153696259061628,"ENSG00000164362","TERT"
"ENSG00000156049",1.96883387628202,3.22676868974499,5.08731326232142,0.00011826631945977,0.00155905861131314,"ENSG00000156049","GNA14"
"ENSG00000265690",-3.14663365202279,-3.57382120666893,-5.08764265045014,0.000118354561473079,0.0015593179188284,"ENSG00000265690",NA
"ENSG00000255330",2.78246214227117,2.92284629855889,5.08329028623799,0.000119135447153152,0.00156869720223664,"ENSG00000255330",NA
"ENSG00000162745",2.38668452122051,1.32231475397567,5.0825219283167,0.000119248195432221,0.0015692731273893,"ENSG00000162745","OLFML2B"
"ENSG00000198948",-3.02902735704512,4.09170009524382,-5.07750104682982,0.000120381429975548,0.00158326993501675,"ENSG00000198948","MFAP3L"
"ENSG00000075945",-1.85760908808188,3.03942564955391,-5.07401797427913,0.00012098297932051,0.00158967544292487,"ENSG00000075945","KIFAP3"
"ENSG00000102243",-4.73841172235804,-3.59806698025175,-5.08314765568612,0.000121008275800481,0.00158967544292487,"ENSG00000102243","VGLL1"
"ENSG00000135083",1.93071894226108,4.82327931207773,5.07062909164097,0.000121686230975999,0.00159765871385347,"ENSG00000135083","CCNJL"
"ENSG00000148344",2.87807960565985,0.0250438288376135,5.07023698605688,0.000121843728237591,0.00159880345073446,"ENSG00000148344","PTGES"
"ENSG00000187550",-2.46869434320245,2.12714124716696,-5.06957773773731,0.000121921129411122,0.00159889647220814,"ENSG00000187550","SBK2"
"ENSG00000231907",-4.2737202038583,-1.71086891296066,-5.07439977396401,0.000122063863178259,0.00159984567646893,"ENSG00000231907","GAPDHP37"
"ENSG00000103522",2.59081551644083,0.222532260392969,5.06331454691609,0.000123245763448206,0.0016143730482756,"ENSG00000103522","IL21R"
"ENSG00000126467",-3.97335087279404,-3.52857551434679,-5.06660661261649,0.000123314247355089,0.0016143730482756,"ENSG00000126467","TSKS"
"ENSG00000152495",2.58782363883715,2.50269386797847,5.06260092550566,0.000123396004561598,0.00161451389167476,"ENSG00000152495","CAMK4"
"ENSG00000273079",7.51080889599142,-0.679684146007597,5.10613477335858,0.000123898578504231,0.0016201573750352,"ENSG00000273079","GRIN2B"
"ENSG00000159082",-2.20134705377707,3.06760965288673,-5.0586647422507,0.000124206036995442,0.00162324441452664,"ENSG00000159082","SYNJ1"
"ENSG00000145757",-4.02254324126008,-3.18810445511971,-5.06143927378537,0.000124469180004207,0.00162574908288091,"ENSG00000145757","SPATA9"
"ENSG00000145794",3.77640025009326,3.34926196358846,5.05597608570586,0.000125370230233873,0.00163657809157192,"ENSG00000145794","MEGF10"
"ENSG00000138162",1.82740762725807,4.93564404456334,5.04455408663023,0.000127239862951896,0.0016600312584774,"ENSG00000138162","TACC2"
"ENSG00000180264",4.52960948326468,-1.718037678595,5.05156136265541,0.000127356753678598,0.00166060354280466,"ENSG00000180264","ADGRD2"
"ENSG00000138311",3.59351784170212,-1.27876234002881,5.04333092521227,0.000127952542465236,0.001667415940206,"ENSG00000138311","ZNF365"
"ENSG00000146592",-3.55031455573979,1.90480641697657,-5.03633610425582,0.000129462398791563,0.00168612540006881,"ENSG00000146592","CREB5"
"ENSG00000114738",1.61753297592746,5.67091111902939,5.02834408717642,0.000130825549847515,0.00170255888409669,"ENSG00000114738","MAPKAPK3"
"ENSG00000173702",-2.88386250032324,-3.94281513021496,-5.02850914006367,0.000130873919498725,0.00170255888409669,"ENSG00000173702","MUC13"
"ENSG00000267293",4.20024678807887,-2.79019260100009,5.02736436014489,0.000132213694621885,0.00171900481172193,"ENSG00000267293",NA
"ENSG00000283877",3.33687675791784,-2.97454042166603,5.02307562932571,0.000132292910041787,0.00171905187105727,"ENSG00000283877",NA
"ENSG00000111732",-4.6359074470742,-1.47217945011682,-5.0271476946284,0.000133018763173952,0.00172749667308719,"ENSG00000111732","AICDA"
"ENSG00000213160",1.65273611269549,5.8430911838483,5.01489296115272,0.000133881386925085,0.0017368702671729,"ENSG00000213160","KLHL23"
"ENSG00000167281",2.82348343199638,3.42290124323368,5.01515743463676,0.000133893297201148,0.0017368702671729,"ENSG00000167281","RBFOX3"
"ENSG00000171056",-4.39256104508784,1.79552136709369,-5.01990357598051,0.000134233715992114,0.00174029344450438,"ENSG00000171056","SOX7"
"ENSG00000271303",1.53588621402985,4.91971674657791,5.01091551627457,0.000134799191781113,0.00174662884393305,"ENSG00000271303","SRXN1"
"ENSG00000196586",-1.64103837284495,5.8085580493904,-5.0041588068894,0.000136373499818441,0.00176602129035953,"ENSG00000196586","MYO6"
"ENSG00000239887",1.75589597421267,4.02372460085291,4.99803858784994,0.000137816176405084,0.00178368802017735,"ENSG00000239887","C1orf226"
"ENSG00000204936",2.52124664643819,1.39467327269112,4.99633089359004,0.000138246023953321,0.00178823355216071,"ENSG00000204936","CD177"
"ENSG00000176136",3.55723036155433,-3.01875786004533,4.99335189123441,0.00013939634777363,0.00180208808889844,"ENSG00000176136","MC5R"
"ENSG00000150893",-2.13693638820111,6.72613041719824,-4.98812111944032,0.000140190926808981,0.00181133049752058,"ENSG00000150893","FREM2"
"ENSG00000170190",-1.89517649998854,4.15619990377117,-4.98677907641693,0.00014051236385028,0.0018144526711842,"ENSG00000170190","SLC16A5"
"ENSG00000122691",-4.32469893588599,-2.13790704380706,-4.99175074741966,0.00014078399209633,0.00181692847915468,"ENSG00000122691","TWIST1"
"ENSG00000239900",1.59656457371124,6.91240833988152,4.9851173870958,0.000140914377380046,0.00181757966059118,"ENSG00000239900","ADSL"
"ENSG00000188060",2.57458663608789,2.05174777613798,4.9753995729281,0.000143324743083964,0.00184762168805518,"ENSG00000188060","RAB42"
"ENSG00000162542",-1.97922959057638,3.54996656492612,-4.96019066780501,0.000147100052009155,0.0018951569251563,"ENSG00000162542","TMCO4"
"ENSG00000172915",1.96913118217974,4.40277728169429,4.95987983714703,0.000147178853554354,0.0018951569251563,"ENSG00000172915","NBEA"
"ENSG00000249992",2.12856240634622,3.73311471584696,4.95829872113983,0.000147583113317302,0.00189928692520398,"ENSG00000249992","TMEM158"
"ENSG00000164056",2.35090369396457,4.19260191807939,4.95636812578192,0.000148084332448555,0.00190465934382361,"ENSG00000164056","SPRY1"
"ENSG00000288591",3.45178781886416,-3.5059614988035,4.95022983206581,0.000150065763010315,0.00192822278039633,"ENSG00000288591",NA
"ENSG00000184985",-2.42022412373493,2.60957650658788,-4.94860861460342,0.00015008594200974,0.00192822278039633,"ENSG00000184985","SORCS2"
"ENSG00000164512",-3.92791945327085,-2.51086712257815,-4.9508148783201,0.000150443506259259,0.0019317252017705,"ENSG00000164512","ANKRD55"
"ENSG00000100242",-1.78997578296819,5.18299124040391,-4.94406979834627,0.000151249474019629,0.00194097801309614,"ENSG00000100242","SUN2"
"ENSG00000142611",-3.93406131681762,-0.0307948138567332,-4.94717033932737,0.000151403281840471,0.00194185596675257,"ENSG00000142611","PRDM16"
"ENSG00000136718",1.63650108202838,5.69892038776304,4.9426497121261,0.000151620731454513,0.00194354872225233,"ENSG00000136718","IMP4"
"ENSG00000068976",2.4429460759417,1.78547551477672,4.93431893192557,0.000153838918971974,0.00197087155911138,"ENSG00000068976","PYGM"
"ENSG00000215218",-3.13546658987495,-0.68697243770413,-4.93429030260989,0.000154038961577055,0.00197232319046296,"ENSG00000215218","UBE2QL1"
"ENSG00000182310",-2.76777966978712,2.14693732612031,-4.93338031857809,0.000154141444884873,0.00197252473645583,"ENSG00000182310","SPACA6"
"ENSG00000006756",-2.79470423600239,3.47171759998157,-4.93099321084715,0.000154785829731064,0.00197965678744905,"ENSG00000006756","ARSD"
"ENSG00000164746",-4.49656896897773,-2.13836719710853,-4.93788999320759,0.000154876760366268,0.00197970631294487,"ENSG00000164746","C7orf57"
"ENSG00000182798",-4.06939881309592,0.0711017241284195,-4.92773179619446,0.000156796243627968,0.00200311605623595,"ENSG00000182798","MAGEB17"
"ENSG00000203805",-3.62783494617633,-1.80634871565847,-4.92189658114305,0.000157777041381595,0.00201343677373219,"ENSG00000203805","PLPP4"
"ENSG00000187840",2.03257778926942,5.5624126728578,4.91961864481753,0.000157781193086665,0.00201343677373219,"ENSG00000187840","EIF4EBP1"
"ENSG00000101746",-3.30674823516046,2.17774025708287,-4.92020368885949,0.000157947971886483,0.00201443459377376,"ENSG00000101746","NOL4"
"ENSG00000173714",4.26408980413294,-3.25517349065031,4.92287244506491,0.000158474731755301,0.00202001984311409,"ENSG00000173714","WFIKKN2"
"ENSG00000006016",-2.24197351039805,3.99650767347262,-4.91559004451363,0.000158890610271453,0.00202418626194557,"ENSG00000006016","CRLF1"
